SampleID	Tissue	Genotype	Treatment	Replicate	paired
s169	seedling_leaf3	PHJ40		5	TRUE
s170	seedling_leaf3	PHJ40		6	TRUE
s171	seedling_leaf3	PHJ40		7	TRUE
s172	seedling_leaf3	HP301		1	TRUE
s173	seedling_leaf3	HP301		2	TRUE
s174	seedling_leaf3	HP301		3	TRUE
s175	seedling_leaf3	HP301		4	TRUE
s176	seedling_leaf3	HP301		5	TRUE
s177	seedling_leaf3	HP301		6	TRUE
s178	seedling_leaf3	IL14		1	TRUE
s179	seedling_leaf3	IL14		2	TRUE
s180	seedling_leaf3	IL14		3	TRUE
s181	seedling_leaf3	IL14		4	TRUE
s182	seedling_leaf3	IL14		5	TRUE
s183	seedling_leaf3	IL14		6	TRUE
s184	seedling_leaf3	JRA1		1	TRUE
s185	seedling_leaf3	JRA1		2	TRUE
s186	seedling_leaf3	JRA1		3	TRUE
s187	seedling_leaf3	JRA1		4	TRUE
s188	seedling_leaf3	JRA1		5	TRUE
s189	seedling_leaf3	JRA1		6	TRUE
s190	seedling_leaf3	JRD2		1	TRUE
s191	seedling_leaf3	JRD2		2	TRUE
s192	seedling_leaf3	JRD2		3	TRUE
s193	seedling_leaf3	JRD2		4	TRUE
s194	seedling_leaf3	JRD2		5	TRUE
s195	seedling_leaf3	JRD2		6	TRUE
s196	seedling_leaf3	JRF2		1	TRUE
s197	seedling_leaf3	JRF2		2	TRUE
s198	seedling_leaf3	JRF2		3	TRUE
s199	seedling_leaf3	JRF2		4	TRUE
s200	seedling_leaf3	JRF2		5	TRUE
s201	seedling_leaf3	JRF2		6	TRUE
s202	seedling_leaf3	LH123HT		1	TRUE
s203	seedling_leaf3	LH123HT		2	TRUE
s204	seedling_leaf3	LH123HT		3	TRUE
s205	seedling_leaf3	LH123HT		4	TRUE
s206	seedling_leaf3	LH123HT		5	TRUE
s207	seedling_leaf3	LH123HT		6	TRUE
